PaymentID,OrderID,PaymentMethod,Amount,PaymentDate
19330,38981,Debit Card,256.08,2025-02-13
19331,38983,Bank Transfer,793.44,2024-10-23
19332,38984,PayPal,1897.36,2024-09-06
19333,38985,Credit Card,955.8,2026-01-21
19334,38986,Bank Transfer,1051.02,2025-03-04
19335,38987,Debit Card,93.48,2025-05-15
19336,38988,PayPal,564.87,2024-02-08
19337,38990,PayPal,179.2,2024-10-01
19338,38994,PayPal,45.62,2024-11-07
19339,38995,Bank Transfer,133.74,2025-08-31
19340,38996,Bank Transfer,920.7,2025-12-20
19341,38997,Debit Card,551.52,2023-07-17
19342,38999,Bank Transfer,74.9,2023-11-08
19343,39000,PayPal,330.24,2025-05-29
19344,39001,Bank Transfer,3651.03,2025-02-24
19345,39002,Debit Card,299.3,2025-01-24
19346,39004,Bank Transfer,88.36,2025-09-25
19347,39005,Debit Card,716.7,2025-03-11
19348,39006,Credit Card,194.14,2025-06-20
19349,39007,PayPal,68.4,2025-04-25
19350,39008,Bank Transfer,801.21,2024-05-04
19351,39014,Bank Transfer,1169.28,2024-09-30
19352,39020,Credit Card,3245.36,2024-11-07
19353,39021,Debit Card,15457.32,2024-03-15
19354,39022,Bank Transfer,448.0,2023-12-18
19355,39023,Bank Transfer,107.16,2024-09-21
19356,39025,Debit Card,128.04,2025-12-26
19357,39026,Debit Card,214.32,2025-04-28
19358,39027,Bank Transfer,5678.88,2024-04-06
19359,39028,PayPal,2462.1,2023-09-29
19360,39029,Bank Transfer,1102.36,2024-12-13
19361,39032,Debit Card,2528.8,2024-06-27
19362,39037,PayPal,460.35,2025-01-18
19363,39038,Credit Card,88.2,2023-12-09
19364,39040,Debit Card,988.51,2024-10-17
19365,39046,Bank Transfer,1193.94,2024-11-16
19366,39048,Bank Transfer,307.65,2024-05-20
19367,39051,Debit Card,63.86,2025-07-21
19368,39052,Debit Card,952.21,2024-06-04
19369,39053,PayPal,127.72,2025-05-14
19370,39056,Debit Card,131.7,2025-02-05
19371,39057,Bank Transfer,250.04,2025-03-12
19372,39058,Credit Card,341.28,2024-08-01
19373,39060,Credit Card,33.96,2025-09-30
19374,39061,Debit Card,225.04,2025-11-04
19375,39062,PayPal,108.25,2023-11-12
19376,39063,Debit Card,203.76,2023-10-20
19377,39065,Bank Transfer,608.86,2024-04-26
19378,39067,Debit Card,8628.2,2024-08-03
19379,39070,Bank Transfer,145.29,2025-08-13
19380,39071,PayPal,862.82,2024-06-11
19381,39072,Credit Card,27.3,2024-06-27
19382,39073,Bank Transfer,419.13,2026-01-21
19383,39077,Bank Transfer,793.44,2025-05-30
19384,39078,Bank Transfer,553.2,2025-06-11
19385,39079,Bank Transfer,200.16,2025-12-18
19386,39080,PayPal,66.87,2025-04-14
19387,39084,Bank Transfer,1319.67,2025-07-02
19388,39085,Debit Card,224.07,2025-09-04
19389,39086,Bank Transfer,2215.89,2026-01-24
19390,39087,PayPal,360.92,2025-06-02
19391,39088,Debit Card,387.44,2023-07-10
19392,39091,Credit Card,866.97,2024-12-08
19393,39095,PayPal,21.65,2024-01-08
19394,39096,Debit Card,5163.12,2025-10-24
19395,39097,PayPal,1721.04,2025-12-17
19396,39100,PayPal,1463.4,2025-04-04
19397,39102,Bank Transfer,1555.52,2025-03-19
19398,39103,Credit Card,113.76,2024-05-12
19399,39105,Bank Transfer,131.25,2024-11-16
19400,39110,Bank Transfer,337.56,2025-01-12
19401,39112,Credit Card,4969.02,2025-01-13
19402,39113,PayPal,173.2,2024-08-27
19403,39116,PayPal,131.56,2024-03-10
19404,39120,PayPal,733.15,2024-11-09
19405,39123,PayPal,841.05,2024-09-13
19406,39125,Credit Card,222.18,2024-07-11
19407,39126,PayPal,577.2,2024-07-10
19408,39127,Credit Card,1210.59,2025-04-27
19409,39128,Bank Transfer,936.81,2025-08-29
19410,39130,Credit Card,176.01,2025-03-05
19411,39131,PayPal,51.45,2025-02-05
19412,39135,Credit Card,1977.02,2025-05-03
19413,39137,Bank Transfer,157.5,2024-11-14
19414,39140,Bank Transfer,327.2,2025-01-15
19415,39142,PayPal,9728.85,2024-08-26
19416,39143,Debit Card,114.0,2024-09-16
19417,39148,Credit Card,988.51,2025-08-03
19418,39150,PayPal,98.67,2023-11-02
19419,39151,Credit Card,342.93,2023-09-08
19420,39153,Bank Transfer,64.95,2024-09-13
19421,39161,Bank Transfer,323.4,2024-11-03
19422,39162,PayPal,68.4,2025-06-05
19423,39163,Credit Card,246.21,2024-02-03
19424,39164,Credit Card,3320.38,2024-07-29
19425,39166,Credit Card,5837.31,2024-10-11
19426,39167,Credit Card,688.1,2024-07-02
19427,39168,Bank Transfer,38.16,2025-05-29
19428,39171,PayPal,279.42,2024-08-24
19429,39172,Debit Card,84.35,2024-10-03
19430,39174,Credit Card,2180.2,2024-07-17
19431,39175,Credit Card,1224.06,2025-06-21
19432,39179,Bank Transfer,388.88,2024-05-28
19433,39180,Debit Card,455.07,2024-12-11
19434,39181,Debit Card,689.7,2024-06-18
19435,39183,PayPal,523.6,2024-04-28
19436,39184,PayPal,1541.31,2023-09-19
19437,39185,PayPal,306.9,2024-04-03
19438,39186,Debit Card,420.66,2024-07-16
19439,39187,PayPal,117.34,2025-01-31
19440,39188,PayPal,263.22,2024-08-03
19441,39189,Credit Card,2883.84,2025-04-27
19442,39190,Debit Card,465.7,2025-07-14
19443,39195,Bank Transfer,5608.47,2023-08-24
19444,39196,Bank Transfer,253.92,2023-10-21
19445,39200,Debit Card,165.3,2024-10-13
19446,39201,Bank Transfer,415.17,2024-05-24
19447,39206,Debit Card,1319.67,2026-01-29
19448,39207,PayPal,22.05,2024-07-07
19449,39209,Debit Card,12022.36,2025-04-24
19450,39210,PayPal,118.09,2026-01-10
19451,39211,Bank Transfer,243.3,2024-02-21
19452,39214,Debit Card,44.1,2024-07-31
19453,39215,PayPal,66.27,2025-03-30
19454,39218,PayPal,5720.4,2025-05-07
19455,39219,Debit Card,1780.95,2025-01-05
19456,39221,Bank Transfer,128.32,2025-05-06
19457,39222,Credit Card,481.65,2026-02-13
19458,39223,Debit Card,102.9,2024-03-10
19459,39228,Debit Card,96.33,2024-04-28
19460,39230,Debit Card,220.4,2024-09-01
19461,39232,PayPal,1398.69,2024-12-02
19462,39233,Bank Transfer,86.1,2024-07-25
19463,39235,Debit Card,352.02,2024-02-07
19464,39236,Debit Card,122.28,2025-02-22
19465,39238,Credit Card,716.7,2023-10-15
19466,39243,Credit Card,620.85,2024-02-22
19467,39247,Debit Card,288.72,2025-06-04
19468,39248,Debit Card,3263.61,2025-07-28
19469,39256,Debit Card,3729.84,2025-05-30
19470,39259,Credit Card,1199.4,2025-06-03
19471,39261,Debit Card,48.99,2024-06-02
19472,39262,Bank Transfer,1945.77,2025-03-02
19473,39265,Bank Transfer,474.02,2025-05-24
19474,39266,Credit Card,31.08,2025-05-13
19475,39268,Bank Transfer,593.65,2025-06-15
19476,39270,Debit Card,6.0,2025-06-16
19477,39273,Credit Card,1084.95,2024-06-06
19478,39275,PayPal,29.93,2025-07-28
19479,39276,PayPal,322.72,2024-05-20
19480,39278,Debit Card,543.87,2024-06-01
19481,39280,Credit Card,314.96,2025-08-24
19482,39282,Credit Card,120.86,2025-10-30
19483,39284,Debit Card,56.26,2024-06-13
19484,39286,Credit Card,145.29,2025-08-09
19485,39287,Bank Transfer,673.4,2025-05-17
19486,39288,Credit Card,20.51,2025-04-19
19487,39289,PayPal,1999.44,2025-03-05
19488,39292,Bank Transfer,9152.64,2024-12-02
19489,39293,Credit Card,395.1,2025-10-01
19490,39296,Debit Card,237.24,2025-11-17
19491,39301,Credit Card,320.8,2024-07-28
19492,39302,Debit Card,442.5,2025-01-05
19493,39304,Bank Transfer,2212.5,2024-06-12
19494,39307,PayPal,2275.92,2025-06-13
19495,39311,Debit Card,163.6,2024-06-28
19496,39312,PayPal,7104.12,2024-04-02
19497,39315,Debit Card,91.24,2024-01-31
19498,39316,Bank Transfer,2893.2,2025-06-05
19499,39318,Bank Transfer,13.82,2024-11-10
19500,39321,PayPal,42.8,2025-11-19
19501,39323,Bank Transfer,1308.12,2025-03-15
19502,39324,Credit Card,230.23,2024-08-02
19503,39325,PayPal,164.16,2025-05-15
19504,39327,Credit Card,87.74,2024-11-24
19505,39328,PayPal,69.76,2024-07-26
19506,39332,Bank Transfer,1299.2,2025-11-08
19507,39333,Credit Card,1468.54,2025-06-25
19508,39334,Bank Transfer,312.92,2025-05-24
19509,39336,PayPal,343.84,2025-05-14
19510,39338,Debit Card,459.6,2025-06-29
19511,39340,Bank Transfer,342.93,2025-10-31
19512,39343,Debit Card,1632.08,2025-07-03
19513,39344,PayPal,469.38,2025-03-07
19514,39345,Debit Card,771.12,2025-05-11
19515,39347,Bank Transfer,455.04,2024-10-14
19516,39351,PayPal,328.32,2025-04-14
19517,39352,Bank Transfer,1441.92,2025-03-31
19518,39355,PayPal,767.25,2024-08-04
19519,39357,Bank Transfer,87.8,2025-06-30
19520,39358,Credit Card,202.11,2024-04-17
19521,39362,Debit Card,6409.68,2025-09-05
19522,39363,Bank Transfer,35.72,2025-11-22
19523,39367,PayPal,888.64,2024-11-08
19524,39374,Credit Card,816.04,2024-08-11
19525,39377,Bank Transfer,467.12,2025-02-16
19526,39378,Debit Card,701.92,2025-09-27
19527,39379,Credit Card,101.88,2024-02-05
19528,39383,Debit Card,1555.12,2024-11-30
19529,39384,Debit Card,3971.16,2024-06-04
19530,39385,Credit Card,194.14,2025-07-20
19531,39388,Bank Transfer,2413.95,2025-09-30
19532,39392,Credit Card,88.36,2024-12-26
19533,39397,PayPal,202.05,2025-06-11
19534,39398,Debit Card,242.37,2024-12-06
19535,39399,PayPal,3097.5,2024-12-06
19536,39402,Debit Card,224.07,2024-10-14
19537,39403,Bank Transfer,551.52,2025-03-15
19538,39404,Bank Transfer,222.16,2026-01-31
19539,39405,Debit Card,95.58,2024-08-12
19540,39407,Credit Card,365.4,2025-08-21
19541,39408,Credit Card,1010.55,2026-04-15
19542,39410,PayPal,560.7,2025-04-01
19543,39417,PayPal,95.58,2024-02-26
19544,39419,Credit Card,1169.28,2024-04-05
19545,39420,PayPal,75.06,2025-02-24
19546,39421,Debit Card,4259.16,2024-10-26
19547,39423,Bank Transfer,2893.2,2025-04-14
19548,39424,Bank Transfer,78.4,2024-08-03
19549,39426,Credit Card,1217.01,2025-01-14
19550,39427,PayPal,43.68,2023-07-23
19551,39428,Credit Card,850.57,2024-02-09
19552,39430,PayPal,45.6,2025-05-17
19553,39431,PayPal,325.05,2025-10-15
19554,39433,PayPal,196.6,2024-07-20
19555,39435,Debit Card,434.9,2025-07-13
19556,39438,Debit Card,157.48,2024-08-03
19557,39439,Bank Transfer,75.06,2025-06-09
19558,39441,Debit Card,157.15,2025-04-22
19559,39443,Credit Card,388.28,2023-11-18
19560,39448,Bank Transfer,2621.61,2025-05-02
19561,39451,Debit Card,892.62,2024-06-20
19562,39455,Credit Card,312.92,2024-01-20
19563,39457,PayPal,241.72,2025-04-26
19564,39458,Debit Card,270.13,2025-12-12
19565,39460,Debit Card,597.03,2025-07-20
19566,39461,Bank Transfer,350.34,2025-05-01
19567,39462,Credit Card,265.08,2025-02-19
19568,39466,Credit Card,1808.25,2024-11-08
19569,39467,Credit Card,483.8,2025-04-14
19570,39469,Bank Transfer,157.15,2025-09-22
19571,39470,Credit Card,2413.95,2023-10-03
19572,39471,Credit Card,674.73,2025-04-16
19573,39474,Credit Card,435.87,2025-09-21
19574,39475,PayPal,5152.44,2025-07-13
19575,39476,Credit Card,138.2,2024-09-13
19576,39478,Credit Card,2023.04,2025-05-18
19577,39480,Credit Card,2439.0,2024-09-02
19578,39481,Debit Card,353.6,2023-11-05
19579,39485,Credit Card,528.03,2024-05-16
19580,39490,Credit Card,689.7,2025-01-21
19581,39491,Credit Card,6039.74,2025-03-18
19582,39492,Credit Card,351.6,2025-02-07
19583,39494,Bank Transfer,184.05,2025-07-03
19584,39495,Bank Transfer,3604.8,2023-12-08
19585,39496,Bank Transfer,564.87,2025-03-09
19586,39497,Bank Transfer,25.9,2024-04-07
19587,39498,Debit Card,450.08,2024-05-15
19588,39500,Credit Card,593.65,2024-01-27
19589,39501,Debit Card,78.23,2025-06-21
19590,39502,Debit Card,590.58,2023-10-18
19591,39503,Bank Transfer,74.1,2025-01-16
19592,39506,PayPal,1381.05,2024-11-17
19593,39511,PayPal,4405.62,2025-01-21
19594,39513,Bank Transfer,378.6,2024-10-25
19595,39514,Credit Card,3052.28,2024-02-04
19596,39518,Debit Card,20.45,2025-03-21
19597,39519,PayPal,963.3,2025-08-16
19598,39520,Debit Card,112.25,2024-03-11
19599,39523,Credit Card,293.94,2024-02-04
19600,39528,Debit Card,123.06,2024-08-16
19601,39529,Bank Transfer,963.9,2025-03-30
19602,39531,PayPal,48.82,2025-07-17
19603,39532,Bank Transfer,61.04,2025-04-04
19604,39536,Bank Transfer,4966.8,2025-01-18
19605,39541,Bank Transfer,310.36,2024-10-10
19606,39552,Debit Card,186.96,2025-10-01
19607,39555,PayPal,779.52,2025-10-12
19608,39558,PayPal,3552.06,2025-03-27
19609,39560,Credit Card,2448.12,2025-05-28
19610,39561,Credit Card,175.48,2025-06-13
19611,39562,Bank Transfer,224.5,2024-04-23
19612,39564,Credit Card,140.22,2024-08-28
19613,39565,PayPal,3204.84,2023-10-01
19614,39568,Credit Card,88.2,2024-07-18
19615,39571,PayPal,2330.32,2025-06-05
19616,39576,PayPal,836.15,2026-02-13
19617,39577,PayPal,520.08,2025-07-27
19618,39579,PayPal,13.82,2025-02-11
19619,39581,PayPal,1423.02,2025-07-03
19620,39582,Debit Card,433.2,2024-05-02
19621,39584,PayPal,2588.46,2024-11-29
19622,39586,Credit Card,3794.72,2025-06-10
19623,39587,PayPal,219.75,2025-01-24
19624,39588,Credit Card,11.99,2025-06-16
19625,39590,PayPal,1268.58,2024-08-03
19626,39594,Credit Card,270.75,2024-09-18
19627,39596,Bank Transfer,4745.4,2024-12-08
19628,39599,PayPal,4360.4,2025-10-05
19629,39601,PayPal,237.24,2024-12-09
19630,39603,Credit Card,328.9,2024-03-01
19631,39605,Credit Card,1468.54,2025-02-02
19632,39606,Debit Card,280.44,2024-08-18
19633,39611,Bank Transfer,269.37,2025-03-12
19634,39613,PayPal,97.98,2024-04-13
19635,39618,Credit Card,88.4,2024-03-20
19636,39619,Bank Transfer,42.98,2024-03-10
19637,39622,PayPal,586.52,2025-01-02
19638,39623,Debit Card,2588.46,2024-10-22
19639,39627,Bank Transfer,176.8,2025-02-09
19640,39629,Bank Transfer,87.6,2025-05-29
19641,39633,Credit Card,3254.85,2024-02-16
19642,39636,Bank Transfer,2114.3,2023-12-16
19643,39637,Debit Card,1506.32,2024-03-04
19644,39640,PayPal,385.32,2026-02-22
19645,39643,Bank Transfer,299.3,2025-07-26
19646,39647,PayPal,256.08,2025-08-06
19647,39648,Credit Card,24.41,2023-12-01
19648,39649,Credit Card,22.05,2025-06-06
19649,39650,Bank Transfer,64.95,2025-08-06
19650,39654,PayPal,395.1,2024-07-27
19651,39655,Debit Card,444.32,2025-04-27
19652,39656,Credit Card,3320.38,2025-06-20
19653,39658,Bank Transfer,269.02,2025-07-14
19654,39660,PayPal,379.05,2025-11-06
19655,39663,PayPal,1137.3,2023-09-16
19656,39664,Credit Card,88.4,2025-10-02
19657,39666,Debit Card,82.08,2023-10-15
19658,39668,PayPal,776.56,2025-01-23
19659,39671,Debit Card,3725.1,2024-01-04
19660,39675,Credit Card,243.3,2024-01-07
19661,39678,PayPal,474.48,2025-05-31
19662,39679,Credit Card,182.7,2024-05-18
19663,39680,Debit Card,4196.07,2024-09-12
19664,39682,Credit Card,2403.63,2024-11-27
19665,39683,Debit Card,414.9,2024-10-18
19666,39684,Debit Card,1747.74,2023-08-21
19667,39685,PayPal,6409.68,2024-04-11
19668,39686,Bank Transfer,343.84,2024-06-24
19669,39688,PayPal,1224.06,2025-02-18
19670,39690,Debit Card,66.87,2026-04-13
19671,39691,Debit Card,186.28,2025-08-25
19672,39694,Bank Transfer,77.59,2025-09-03
19673,39697,Debit Card,44.2,2025-03-06
19674,39698,PayPal,60.43,2025-01-07
19675,39699,PayPal,820.8,2024-08-07
19676,39701,Debit Card,585.09,2023-12-29
19677,39702,Debit Card,8.76,2024-04-12
19678,39703,Debit Card,2221.6,2023-12-12
19679,39704,Debit Card,3488.32,2025-07-09
19680,39707,Debit Card,17174.8,2025-03-29
19681,39708,Debit Card,71.44,2025-11-22
19682,39711,Credit Card,2531.55,2024-03-03
19683,39713,Credit Card,9572.24,2023-10-14
19684,39716,Credit Card,263.4,2024-12-03
19685,39718,Bank Transfer,5587.65,2023-10-15
19686,39719,Bank Transfer,44.8,2025-06-10
19687,39723,Credit Card,909.44,2025-04-06
19688,39726,PayPal,6618.6,2025-01-02
19689,39727,Credit Card,275.5,2025-01-08
19690,39731,Bank Transfer,1084.95,2024-11-11
19691,39732,Bank Transfer,661.86,2024-10-28
19692,39738,Debit Card,263.7,2025-01-16
19693,39740,Credit Card,568.8,2025-05-25
19694,39742,Debit Card,344.4,2024-12-03
19695,39743,Bank Transfer,487.8,2025-01-16
19696,39745,Credit Card,450.08,2024-09-27
19697,39748,PayPal,994.95,2023-09-19
19698,39750,PayPal,40.9,2025-05-23
19699,39753,Debit Card,932.46,2025-01-25
19700,39754,PayPal,323.4,2024-04-08
19701,39758,PayPal,1422.06,2025-11-06
19702,39763,PayPal,164.16,2025-03-15
19703,39764,Debit Card,884.7,2025-02-03
19704,39765,Credit Card,60.43,2025-01-28
19705,39766,PayPal,2180.2,2025-07-31
19706,39767,Debit Card,543.13,2025-06-14
19707,39768,Bank Transfer,2195.1,2026-03-15
19708,39771,Debit Card,4.0,2025-08-04
19709,39772,Bank Transfer,123.06,2024-01-21
19710,39776,Debit Card,293.94,2025-04-29
19711,39779,Debit Card,87.74,2025-01-23
19712,39781,Debit Card,203.35,2025-10-06
19713,39783,PayPal,172.2,2024-03-02
19714,39787,PayPal,25.9,2025-04-03
19715,39795,Credit Card,165.12,2024-04-04
19716,39800,Bank Transfer,1441.92,2024-07-17
19717,39801,Bank Transfer,1561.35,2025-04-06
19718,39803,PayPal,288.99,2025-05-12
19719,39806,Bank Transfer,1862.55,2025-09-02
19720,39807,PayPal,195.96,2024-01-17
19721,39811,Credit Card,132.6,2026-01-14
19722,39812,PayPal,158.7,2023-10-20
19723,39814,Credit Card,729.06,2025-01-18
19724,39817,PayPal,194.85,2025-04-17
19725,39819,Bank Transfer,2846.04,2024-01-06
19726,39821,PayPal,288.09,2025-10-05
19727,39823,Debit Card,96.2,2024-10-22
19728,39827,Credit Card,21.8,2025-05-09
19729,39833,Bank Transfer,3321.78,2024-05-14
19730,39835,Credit Card,129.92,2026-02-12
19731,39838,Debit Card,1555.12,2025-06-16
19732,39841,Bank Transfer,5836.32,2025-02-20
19733,39843,Bank Transfer,360.92,2025-07-26
19734,39844,Debit Card,585.09,2025-10-01
19735,39849,PayPal,5931.06,2023-06-12
19736,39851,Credit Card,227.64,2025-06-19
19737,39856,Credit Card,79.8,2025-03-28
19738,39858,Debit Card,347.92,2024-07-28
19739,39859,Credit Card,34.2,2024-09-20
19740,39860,Debit Card,1574.8,2024-08-30
19741,39864,Debit Card,102.9,2025-07-09
19742,39869,Debit Card,285.66,2024-08-01
19743,39870,Bank Transfer,85.96,2024-01-07
19744,39871,PayPal,1196.53,2025-10-25
19745,39873,PayPal,3488.32,2024-03-21
19746,39874,PayPal,14208.24,2025-03-16
19747,39879,PayPal,314.96,2024-12-28
19748,39880,PayPal,176.72,2025-03-04
19749,39886,PayPal,91.2,2025-07-20
19750,39888,Debit Card,6919.57,2026-04-18
19751,39892,PayPal,5956.74,2024-02-10
19752,39894,PayPal,288.99,2023-09-22
19753,39896,Bank Transfer,10.36,2025-07-16
19754,39898,Debit Card,35.97,2025-06-11
19755,39900,Bank Transfer,3204.84,2025-01-14
19756,39901,Credit Card,816.18,2024-07-07
19757,39906,Credit Card,171.92,2024-03-15
19758,39907,Bank Transfer,7.89,2024-04-13
19759,39909,Credit Card,86.6,2024-08-14
19760,39910,Debit Card,387.04,2026-02-20
19761,39912,PayPal,338.66,2025-08-15
19762,39913,Credit Card,243.9,2024-03-08
19763,39914,Credit Card,296.55,2024-09-13
19764,39918,Credit Card,20.72,2024-09-03
19765,39920,Credit Card,43.05,2024-11-12
19766,39921,PayPal,389.76,2025-01-25
19767,39922,PayPal,2.0,2024-08-04
19768,39924,Credit Card,232.85,2024-08-27
19769,39928,Debit Card,11440.8,2025-05-10
19770,39929,Bank Transfer,1051.02,2025-01-07
19771,39930,Bank Transfer,54.6,2024-03-03
19772,39932,PayPal,168.78,2024-03-15
19773,39933,Bank Transfer,465.54,2024-12-02
19774,39934,Credit Card,1555.52,2024-02-08
19775,39935,Debit Card,2653.7,2023-09-28
19776,39936,PayPal,477.9,2025-09-24
19777,39938,Credit Card,215.6,2024-02-07
19778,39941,PayPal,194.64,2025-09-26
19779,39943,PayPal,3082.62,2024-08-29
19780,39944,PayPal,8012.1,2024-03-16
19781,39947,Bank Transfer,357.2,2024-03-31
19782,39951,Bank Transfer,31.74,2024-05-05
19783,39952,Credit Card,1882.9,2025-03-10
19784,39956,Credit Card,49.4,2025-01-06
19785,39958,Bank Transfer,574.56,2024-12-31
19786,39961,Debit Card,85.29,2024-06-08
19787,39964,Debit Card,963.9,2025-06-22
19788,39965,Debit Card,43.6,2025-06-11
19789,39966,Debit Card,378.88,2024-06-25
19790,39967,Bank Transfer,20.76,2024-06-14
19791,39968,Debit Card,306.9,2025-06-19
19792,39970,Debit Card,816.04,2025-10-23
19793,39972,Credit Card,345.75,2023-06-28
19794,39977,Bank Transfer,4662.3,2025-06-13
19795,39978,Credit Card,362.58,2025-03-25
19796,39980,Bank Transfer,118.62,2025-11-15
19797,39985,Bank Transfer,944.88,2025-08-06
19798,39986,Credit Card,42.98,2025-05-25
19799,39988,Credit Card,85.96,2024-01-08
19800,39989,Credit Card,474.34,2024-02-22
19801,39991,Debit Card,3103.65,2026-04-06
19802,39992,Debit Card,412.92,2023-09-10
19803,39994,Debit Card,1088.24,2023-10-29
19804,39996,Debit Card,511.92,2024-04-09
19805,40001,PayPal,5139.89,2024-05-02
19806,40002,PayPal,519.68,2023-11-02
19807,40007,Bank Transfer,435.87,2024-07-05
19808,40008,Credit Card,2847.24,2024-02-17
19809,40011,Bank Transfer,26.28,2023-09-07
19810,40014,Debit Card,614.18,2025-12-04
19811,40017,PayPal,1075.05,2025-11-07
19812,40020,PayPal,20.22,2023-08-18
19813,40021,PayPal,2039.03,2025-06-01
19814,40022,Bank Transfer,54.15,2025-02-15
