DiscountID,OrderID,DiscountAmount,DiscountCode
5794,29317,35.9,DISCOUNT-GBAc
5795,29320,76.77,DISCOUNT-AEFw
5796,29328,76.61,DISCOUNT-SWTS
5797,29330,20.0,DISCOUNT-JIVA
5798,29332,85.91,DISCOUNT-qWKX
5799,29338,5.83,DISCOUNT-CjIg
5800,29346,85.72,DISCOUNT-unut
5801,29349,9.35,DISCOUNT-lfzX
5802,29355,59.59,DISCOUNT-asmb
5803,29358,89.04,DISCOUNT-zhqe
5804,29359,63.8,DISCOUNT-fVrW
5805,29364,43.19,DISCOUNT-IOvM
5806,29381,89.21,DISCOUNT-AWpm
5807,29386,9.56,DISCOUNT-lPyE
5808,29391,42.95,DISCOUNT-bLiD
5809,29407,49.03,DISCOUNT-Sptt
5810,29411,83.16,DISCOUNT-nFIu
5811,29414,59.45,DISCOUNT-iXyx
5812,29415,68.09,DISCOUNT-wLBQ
5813,29421,42.71,DISCOUNT-xJle
5814,29442,78.82,DISCOUNT-kdLp
5815,29443,18.87,DISCOUNT-lONG
5816,29444,16.83,DISCOUNT-nXmE
5817,29447,84.32,DISCOUNT-XxMD
5818,29450,58.56,DISCOUNT-ibva
5819,29452,98.04,DISCOUNT-GSZT
5820,29463,66.11,DISCOUNT-Yhzx
5821,29465,30.64,DISCOUNT-AnuV
5822,29468,86.93,DISCOUNT-scQi
5823,29483,31.27,DISCOUNT-HLgE
5824,29492,5.34,DISCOUNT-IWyG
5825,29498,75.52,DISCOUNT-xkjo
5826,29504,59.37,DISCOUNT-eMWK
5827,29507,98.86,DISCOUNT-Wxzy
5828,29508,67.88,DISCOUNT-qkNc
5829,29515,70.87,DISCOUNT-XJfm
5830,29517,76.4,DISCOUNT-LTIf
5831,29533,92.15,DISCOUNT-COOV
5832,29534,28.01,DISCOUNT-Vtaa
5833,29540,70.58,DISCOUNT-Sygt
5834,29541,97.85,DISCOUNT-eNKs
5835,29542,93.7,DISCOUNT-wdJn
5836,29547,94.87,DISCOUNT-jcLQ
5837,29550,72.44,DISCOUNT-WKjN
5838,29553,96.03,DISCOUNT-dHxN
5839,29554,31.78,DISCOUNT-krzL
5840,29556,13.44,DISCOUNT-DgSt
5841,29559,11.31,DISCOUNT-PnrP
5842,29569,32.84,DISCOUNT-FTMN
5843,29577,68.28,DISCOUNT-lSDX
5844,29580,10.6,DISCOUNT-DowY
5845,29583,42.6,DISCOUNT-VgAb
5846,29592,84.52,DISCOUNT-wxru
5847,29595,7.27,DISCOUNT-kkYC
5848,29599,63.16,DISCOUNT-PjWo
5849,29600,69.3,DISCOUNT-dtIm
5850,29601,71.97,DISCOUNT-gCZH
5851,29606,63.12,DISCOUNT-jXMW
5852,29607,40.5,DISCOUNT-nHBk
5853,29621,21.87,DISCOUNT-TpRA
5854,29626,53.01,DISCOUNT-zKuS
5855,29632,53.99,DISCOUNT-czYA
5856,29634,59.38,DISCOUNT-tPeb
5857,29648,47.02,DISCOUNT-bHyQ
5858,29652,20.33,DISCOUNT-rujb
5859,29656,7.44,DISCOUNT-CKXo
5860,29664,92.72,DISCOUNT-pyGq
5861,29669,49.09,DISCOUNT-oMjF
5862,29674,87.66,DISCOUNT-jIZD
5863,29676,42.11,DISCOUNT-HUSJ
5864,29679,82.2,DISCOUNT-pUuN
5865,29686,48.55,DISCOUNT-YeYK
5866,29688,16.83,DISCOUNT-XxkH
5867,29697,57.18,DISCOUNT-zdNe
5868,29698,48.82,DISCOUNT-UBmY
5869,29702,86.41,DISCOUNT-xUWP
5870,29703,37.74,DISCOUNT-rNZt
5871,29710,9.23,DISCOUNT-bEes
5872,29711,99.29,DISCOUNT-obep
5873,29727,64.29,DISCOUNT-xsIJ
5874,29728,28.71,DISCOUNT-Jdne
5875,29735,82.29,DISCOUNT-PLoX
5876,29740,28.88,DISCOUNT-yzZK
5877,29744,10.45,DISCOUNT-wrWh
5878,29748,76.08,DISCOUNT-xbnF
5879,29749,34.31,DISCOUNT-ESbV
5880,29750,77.02,DISCOUNT-uqZb
5881,29759,35.96,DISCOUNT-MalV
5882,29766,30.22,DISCOUNT-arES
5883,29767,95.63,DISCOUNT-enkL
5884,29768,40.92,DISCOUNT-HNTd
5885,29771,69.49,DISCOUNT-yhBW
5886,29773,64.31,DISCOUNT-WfOp
5887,29776,7.04,DISCOUNT-NmTP
5888,29782,40.96,DISCOUNT-dzsc
5889,29784,93.59,DISCOUNT-npre
5890,29790,26.8,DISCOUNT-ttLy
5891,29800,90.91,DISCOUNT-APbZ
5892,29804,40.94,DISCOUNT-yhxJ
5893,29812,65.82,DISCOUNT-oDIZ
5894,29819,73.21,DISCOUNT-fVlk
5895,29823,73.93,DISCOUNT-oDOD
5896,29837,39.99,DISCOUNT-RoVD
5897,29843,41.49,DISCOUNT-KSlr
5898,29853,62.84,DISCOUNT-QPEH
5899,29857,23.57,DISCOUNT-jaLt
5900,29860,52.87,DISCOUNT-spGL
5901,29862,58.36,DISCOUNT-rAsu
5902,29868,60.92,DISCOUNT-vgGX
5903,29881,87.51,DISCOUNT-ZBGD
5904,29890,39.29,DISCOUNT-XtDU
5905,29892,7.08,DISCOUNT-kton
5906,29902,5.32,DISCOUNT-MiNy
5907,29905,97.25,DISCOUNT-Mczb
5908,29912,23.68,DISCOUNT-WfqP
5909,29918,16.76,DISCOUNT-LtNQ
5910,29926,35.44,DISCOUNT-ChpI
5911,29931,14.17,DISCOUNT-sgAy
5912,29933,51.25,DISCOUNT-Kcgk
5913,29944,36.56,DISCOUNT-JwCQ
5914,29946,11.41,DISCOUNT-wcVy
5915,29955,45.59,DISCOUNT-DQQa
5916,29959,68.09,DISCOUNT-MmRq
5917,29970,63.83,DISCOUNT-NZiT
5918,29981,40.9,DISCOUNT-KrmO
5919,29988,29.21,DISCOUNT-qexA
5920,29991,17.47,DISCOUNT-EIeQ
5921,29994,74.4,DISCOUNT-fezc
5922,29997,72.74,DISCOUNT-VjLD
5923,30008,87.09,DISCOUNT-NjUj
5924,30010,52.32,DISCOUNT-MeFp
5925,30030,6.75,DISCOUNT-nkZj
5926,30036,24.68,DISCOUNT-NxSX
5927,30038,65.34,DISCOUNT-PEVs
5928,30039,43.71,DISCOUNT-eOaJ
5929,30051,14.18,DISCOUNT-mEvA
5930,30053,50.6,DISCOUNT-VhOQ
5931,30055,30.17,DISCOUNT-LEzy
5932,30058,24.8,DISCOUNT-WPRn
5933,30060,57.0,DISCOUNT-ENXU
5934,30064,95.46,DISCOUNT-gyGp
5935,30066,64.39,DISCOUNT-ZJYC
5936,30067,54.2,DISCOUNT-ARBT
5937,30068,34.52,DISCOUNT-KcLX
5938,30076,99.29,DISCOUNT-agJL
5939,30077,61.29,DISCOUNT-yLgd
5940,30084,96.68,DISCOUNT-yPIL
5941,30092,57.87,DISCOUNT-MPBJ
5942,30093,86.05,DISCOUNT-VJRi
5943,30104,89.51,DISCOUNT-WYqc
5944,30110,20.3,DISCOUNT-nhaw
5945,30120,27.2,DISCOUNT-ILbI
5946,30126,85.17,DISCOUNT-lCRo
5947,30129,91.81,DISCOUNT-gnlg
5948,30142,87.58,DISCOUNT-yXHj
5949,30150,6.56,DISCOUNT-CCtT
5950,30155,36.06,DISCOUNT-lZCI
5951,30159,93.19,DISCOUNT-deiw
5952,30160,12.48,DISCOUNT-qWpy
5953,30173,25.06,DISCOUNT-TKNc
5954,30175,9.18,DISCOUNT-BtQL
5955,30183,5.37,DISCOUNT-VRMZ
5956,30186,73.62,DISCOUNT-PkzB
5957,30194,44.94,DISCOUNT-WVMU
5958,30204,6.2,DISCOUNT-bXZC
5959,30207,98.17,DISCOUNT-PPjI
5960,30211,79.16,DISCOUNT-BioA
5961,30219,73.07,DISCOUNT-Yfps
5962,30221,99.31,DISCOUNT-gdxl
5963,30224,93.13,DISCOUNT-DwMR
5964,30231,32.44,DISCOUNT-kTZN
5965,30234,84.59,DISCOUNT-pXPm
5966,30236,23.75,DISCOUNT-AQAK
5967,30239,5.94,DISCOUNT-mMBY
5968,30241,85.92,DISCOUNT-LgOg
5969,30244,17.53,DISCOUNT-dPej
5970,30249,74.92,DISCOUNT-GcHy
5971,30263,20.16,DISCOUNT-IKBP
5972,30279,44.79,DISCOUNT-HptQ
5973,30280,10.84,DISCOUNT-UGUe
5974,30281,11.71,DISCOUNT-Szhr
5975,30286,84.15,DISCOUNT-TeWe
5976,30295,95.44,DISCOUNT-bWBT
5977,30297,86.75,DISCOUNT-EqQA
5978,30304,12.18,DISCOUNT-OuVz
5979,30307,98.81,DISCOUNT-rOuC
5980,30310,65.03,DISCOUNT-sweq
5981,30311,8.57,DISCOUNT-hiXe
5982,30313,39.41,DISCOUNT-UJkO
5983,30321,33.27,DISCOUNT-ayBV
5984,30329,98.42,DISCOUNT-AHtQ
5985,30332,63.35,DISCOUNT-VuFd
5986,30334,75.82,DISCOUNT-ailI
5987,30336,40.86,DISCOUNT-EOAF
5988,30350,88.37,DISCOUNT-FOkw
5989,30352,38.64,DISCOUNT-RUZR
5990,30353,6.23,DISCOUNT-GHoW
5991,30357,5.22,DISCOUNT-YihW
5992,30359,15.55,DISCOUNT-LkSO
5993,30362,7.06,DISCOUNT-yWDK
5994,30365,35.22,DISCOUNT-NgZA
5995,30370,9.94,DISCOUNT-LHoX
5996,30378,24.49,DISCOUNT-MwJp
5997,30382,79.17,DISCOUNT-UXmW
5998,30391,24.77,DISCOUNT-pWmC
5999,30392,11.23,DISCOUNT-gfcS
6000,30396,87.68,DISCOUNT-kXTD
6001,30398,88.79,DISCOUNT-gEjj
6002,30403,15.0,DISCOUNT-TyXh
6003,30416,78.55,DISCOUNT-uzrM
6004,30425,36.11,DISCOUNT-BehH
6005,30428,81.95,DISCOUNT-qSsf
6006,30432,34.72,DISCOUNT-RsSv
6007,30433,58.88,DISCOUNT-nNZX
6008,30435,50.76,DISCOUNT-xGYq
6009,30441,11.44,DISCOUNT-kkUk
6010,30443,66.16,DISCOUNT-Brxp
6011,30444,69.26,DISCOUNT-mxom
6012,30445,47.32,DISCOUNT-oirv
6013,30455,63.82,DISCOUNT-jzrz
6014,30462,28.4,DISCOUNT-oBNH
6015,30480,37.68,DISCOUNT-JdpZ
6016,30485,44.8,DISCOUNT-IuBi
6017,30486,46.91,DISCOUNT-ykkh
6018,30495,99.85,DISCOUNT-pOeW
6019,30496,84.75,DISCOUNT-oSWj
6020,30499,83.54,DISCOUNT-sxfq
6021,30501,84.17,DISCOUNT-EsSG
6022,30503,74.13,DISCOUNT-ttJw
6023,30524,29.07,DISCOUNT-Ksef
6024,30527,42.84,DISCOUNT-DOFy
6025,30533,90.85,DISCOUNT-ojsp
6026,30537,92.8,DISCOUNT-uBHd
6027,30539,13.18,DISCOUNT-Zrxe
6028,30557,62.6,DISCOUNT-KKWK
6029,30559,5.22,DISCOUNT-meBX
6030,30561,21.75,DISCOUNT-KlhC
6031,30573,75.96,DISCOUNT-AbWS
6032,30579,56.81,DISCOUNT-Khoo
6033,30580,59.19,DISCOUNT-MJJB
6034,30585,97.56,DISCOUNT-ASbm
6035,30596,31.14,DISCOUNT-zkOY
6036,30601,57.54,DISCOUNT-DOkC
6037,30606,34.2,DISCOUNT-BUFU
6038,30618,60.93,DISCOUNT-fBOi
6039,30620,9.99,DISCOUNT-XEJc
6040,30625,68.19,DISCOUNT-aqHq
6041,30628,87.19,DISCOUNT-pqpW
6042,30630,89.96,DISCOUNT-vQWH
6043,30639,92.22,DISCOUNT-Ggpm
6044,30641,82.94,DISCOUNT-JftC
6045,30643,56.17,DISCOUNT-OuZb
6046,30647,65.81,DISCOUNT-dGXW
6047,30651,95.97,DISCOUNT-Jfav
6048,30652,12.7,DISCOUNT-AdWg
6049,30661,68.67,DISCOUNT-WIeP
6050,30670,88.72,DISCOUNT-bpgl
6051,30671,53.01,DISCOUNT-GQUs
6052,30672,48.01,DISCOUNT-QBxv
6053,30677,18.67,DISCOUNT-WzgO
6054,30680,86.59,DISCOUNT-iZqA
6055,30685,9.95,DISCOUNT-Otws
6056,30686,6.48,DISCOUNT-iXac
6057,30693,95.63,DISCOUNT-sIWZ
6058,30704,14.3,DISCOUNT-DbRn
6059,30705,53.88,DISCOUNT-dZLK
6060,30708,26.73,DISCOUNT-tNJE
6061,30709,83.54,DISCOUNT-GHpD
6062,30729,18.3,DISCOUNT-gQsR
6063,30735,45.55,DISCOUNT-nldN
6064,30743,80.09,DISCOUNT-ZSmu
6065,30754,99.58,DISCOUNT-AArX
6066,30755,43.0,DISCOUNT-Vnxf
6067,30760,86.67,DISCOUNT-MKHm
6068,30764,66.58,DISCOUNT-Bcct
6069,30765,17.18,DISCOUNT-OOdj
6070,30767,67.68,DISCOUNT-eloW
6071,30776,71.09,DISCOUNT-sLAc
6072,30777,71.5,DISCOUNT-mmcV
6073,30791,52.63,DISCOUNT-NjLE
6074,30794,44.52,DISCOUNT-dfqH
6075,30809,55.01,DISCOUNT-CIfa
6076,30819,18.54,DISCOUNT-YPJt
6077,30821,81.39,DISCOUNT-bfDT
6078,30826,21.93,DISCOUNT-Wxfp
6079,30836,79.07,DISCOUNT-axhq
6080,30839,93.85,DISCOUNT-iSGS
6081,30841,25.53,DISCOUNT-emzP
6082,30842,98.78,DISCOUNT-nWqp
6083,30845,47.66,DISCOUNT-UbAR
6084,30847,56.07,DISCOUNT-CKCs
6085,30850,38.38,DISCOUNT-bKQn
6086,30858,38.54,DISCOUNT-sfXm
6087,30862,12.4,DISCOUNT-KrRv
6088,30864,26.5,DISCOUNT-jxPo
6089,30867,23.53,DISCOUNT-IwkP
6090,30869,55.51,DISCOUNT-iqMv
6091,30873,93.18,DISCOUNT-cOsn
6092,30879,18.27,DISCOUNT-FgtI
6093,30881,64.87,DISCOUNT-SqCr
6094,30888,97.83,DISCOUNT-DADN
6095,30900,59.33,DISCOUNT-LXsw
6096,30903,56.16,DISCOUNT-VhOI
6097,30905,15.95,DISCOUNT-eIrT
6098,30910,88.82,DISCOUNT-WokN
6099,30912,84.07,DISCOUNT-iYCG
6100,30913,33.77,DISCOUNT-DOTu
6101,30919,5.99,DISCOUNT-NVwW
6102,30920,97.64,DISCOUNT-kKRU
6103,30921,24.39,DISCOUNT-VDgN
6104,30922,48.67,DISCOUNT-Uekx
6105,30937,63.26,DISCOUNT-LAKe
6106,30946,56.01,DISCOUNT-cXYC
6107,30957,9.42,DISCOUNT-xTRx
6108,30970,43.63,DISCOUNT-nQeF
6109,30975,82.92,DISCOUNT-VgXH
6110,30985,91.89,DISCOUNT-VauA
6111,30988,60.8,DISCOUNT-AjJW
6112,30989,33.96,DISCOUNT-eakm
6113,30991,55.41,DISCOUNT-ThjG
6114,31000,47.83,DISCOUNT-CHxr
6115,31005,73.31,DISCOUNT-AToV
6116,31007,98.21,DISCOUNT-hNeF
6117,31010,34.82,DISCOUNT-rHCY
6118,31012,17.21,DISCOUNT-WpVV
6119,31022,82.3,DISCOUNT-zfEb
6120,31026,18.18,DISCOUNT-nCMq
6121,31035,48.92,DISCOUNT-wgVp
6122,31037,82.75,DISCOUNT-EJBq
6123,31061,17.83,DISCOUNT-iphi
6124,31068,81.46,DISCOUNT-Cfbd
6125,31072,44.81,DISCOUNT-vlKV
6126,31080,94.89,DISCOUNT-jVdt
6127,31085,63.68,DISCOUNT-hAPs
6128,31088,91.75,DISCOUNT-QQoi
6129,31101,31.03,DISCOUNT-DgHJ
6130,31106,9.13,DISCOUNT-htjk
6131,31116,92.8,DISCOUNT-MMMs
6132,31118,85.47,DISCOUNT-RuQI
6133,31131,54.19,DISCOUNT-gwXK
6134,31134,96.23,DISCOUNT-cQoA
6135,31135,13.48,DISCOUNT-ZIQf
6136,31138,15.82,DISCOUNT-PxCX
6137,31141,7.09,DISCOUNT-CgtX
6138,31152,5.2,DISCOUNT-uHwP
6139,31159,46.06,DISCOUNT-TAiC
6140,31167,39.73,DISCOUNT-oHzD
6141,31169,16.01,DISCOUNT-VhJE
6142,31178,98.27,DISCOUNT-mXps
6143,31179,99.3,DISCOUNT-aTmo
6144,31181,32.81,DISCOUNT-FRts
6145,31185,14.58,DISCOUNT-WwmB
6146,31189,86.27,DISCOUNT-bcfw
6147,31190,33.19,DISCOUNT-dvQK
6148,31193,75.14,DISCOUNT-bxPM
6149,31196,97.96,DISCOUNT-YPPJ
6150,31198,34.39,DISCOUNT-mFNW
6151,31206,62.03,DISCOUNT-cvMb
6152,31213,55.74,DISCOUNT-opbr
6153,31216,68.69,DISCOUNT-nRef
6154,31217,37.53,DISCOUNT-xurc
6155,31219,10.82,DISCOUNT-GcMJ
6156,31221,92.75,DISCOUNT-CGAn
6157,31230,36.47,DISCOUNT-fusT
6158,31238,84.02,DISCOUNT-aRSI
6159,31243,53.45,DISCOUNT-mowC
6160,31248,14.27,DISCOUNT-XkXw
6161,31260,31.94,DISCOUNT-Ivjt
6162,31265,53.57,DISCOUNT-ejVv
6163,31266,45.09,DISCOUNT-ziQs
6164,31280,38.34,DISCOUNT-ELTw
6165,31285,80.48,DISCOUNT-FLUq
6166,31290,63.98,DISCOUNT-JGTJ
6167,31293,32.31,DISCOUNT-DOqn
6168,31294,45.34,DISCOUNT-NAYL
6169,31295,45.62,DISCOUNT-hiwb
6170,31299,50.63,DISCOUNT-sycl
6171,31307,95.02,DISCOUNT-hPXu
6172,31308,64.66,DISCOUNT-Ceux
6173,31318,85.36,DISCOUNT-dCBm
6174,31321,87.68,DISCOUNT-honu
6175,31324,10.25,DISCOUNT-fAEN
6176,31329,41.8,DISCOUNT-JiPe
6177,31331,35.41,DISCOUNT-MZYk
6178,31337,12.45,DISCOUNT-UrSl
6179,31340,8.45,DISCOUNT-EbLT
6180,31347,86.77,DISCOUNT-eExp
6181,31352,31.33,DISCOUNT-mtIH
6182,31353,64.0,DISCOUNT-RhVf
6183,31362,85.36,DISCOUNT-kWRw
6184,31363,66.91,DISCOUNT-xjGL
6185,31391,25.48,DISCOUNT-rspB
6186,31392,18.57,DISCOUNT-DpNw
6187,31395,53.82,DISCOUNT-bhky
6188,31403,19.0,DISCOUNT-CFyY
6189,31405,46.19,DISCOUNT-KQnK
6190,31408,58.62,DISCOUNT-mTJK
6191,31410,31.96,DISCOUNT-gKkF
6192,31411,34.54,DISCOUNT-WuxS
6193,31420,22.01,DISCOUNT-ENRj
6194,31424,17.57,DISCOUNT-qUlo
6195,31425,20.78,DISCOUNT-edNo
6196,31433,29.39,DISCOUNT-CQoR
6197,31437,44.88,DISCOUNT-JzFE
6198,31439,8.75,DISCOUNT-fuFV
6199,31445,32.43,DISCOUNT-GQxR
6200,31452,63.76,DISCOUNT-bxVJ
6201,31458,74.82,DISCOUNT-jDmF
6202,31467,36.35,DISCOUNT-ZwQG
6203,31473,27.6,DISCOUNT-nmSz
6204,31477,62.31,DISCOUNT-pjbd
6205,31487,81.11,DISCOUNT-YyjA
6206,31490,90.1,DISCOUNT-jAgD
6207,31495,28.53,DISCOUNT-WTRE
6208,31496,65.76,DISCOUNT-vMgO
6209,31502,51.4,DISCOUNT-lHcP
6210,31508,63.75,DISCOUNT-VMtT
6211,31523,15.12,DISCOUNT-Aygz
6212,31525,36.37,DISCOUNT-LqHR
6213,31526,32.22,DISCOUNT-ZUSA
6214,31530,13.11,DISCOUNT-RObK
6215,31532,60.73,DISCOUNT-feAR
6216,31536,38.88,DISCOUNT-fgFF
6217,31538,83.9,DISCOUNT-erMH
6218,31540,99.36,DISCOUNT-KHbT
6219,31544,44.82,DISCOUNT-nAEY
6220,31552,18.27,DISCOUNT-aYGI
6221,31558,40.11,DISCOUNT-Ekvv
6222,31562,58.21,DISCOUNT-gecV
6223,31567,21.27,DISCOUNT-OBKg
6224,31568,97.33,DISCOUNT-OWLL
6225,31571,99.37,DISCOUNT-OVBy
6226,31572,91.04,DISCOUNT-Atst
6227,31575,48.63,DISCOUNT-VEdA
6228,31583,13.95,DISCOUNT-xmSZ
6229,31586,24.49,DISCOUNT-ehZn
6230,31589,95.54,DISCOUNT-EIIF
6231,31594,71.21,DISCOUNT-tYxD
6232,31598,63.22,DISCOUNT-pTOD
6233,31599,30.14,DISCOUNT-cZOa
6234,31600,5.55,DISCOUNT-FFFq
6235,31604,68.83,DISCOUNT-YiQU
6236,31617,11.8,DISCOUNT-fkSe
6237,31620,75.14,DISCOUNT-wYBV
6238,31621,74.23,DISCOUNT-madt
6239,31625,36.43,DISCOUNT-IncX
6240,31626,82.64,DISCOUNT-gWss
6241,31634,13.37,DISCOUNT-oOTh
6242,31642,37.74,DISCOUNT-nPoV
6243,31643,68.61,DISCOUNT-lFIw
6244,31644,87.29,DISCOUNT-MOiE
6245,31649,12.42,DISCOUNT-qTTR
6246,31650,93.85,DISCOUNT-OpQk
6247,31651,41.42,DISCOUNT-xpXw
6248,31653,91.3,DISCOUNT-QnUz
6249,31654,27.8,DISCOUNT-oYXt
6250,31662,98.1,DISCOUNT-ufSr
6251,31674,29.98,DISCOUNT-BgRQ
6252,31675,96.1,DISCOUNT-vXik
6253,31686,19.51,DISCOUNT-kwQG
6254,31691,35.61,DISCOUNT-kGsi
6255,31697,17.15,DISCOUNT-MEdf
6256,31702,86.22,DISCOUNT-BLDq
6257,31705,11.39,DISCOUNT-WinD
6258,31711,11.83,DISCOUNT-lSTW
6259,31716,95.45,DISCOUNT-LMwN
6260,31721,29.75,DISCOUNT-qupf
6261,31722,78.76,DISCOUNT-uxAz
6262,31730,89.41,DISCOUNT-guCF
6263,31732,64.19,DISCOUNT-ijWr
6264,31741,63.24,DISCOUNT-XluS
6265,31744,52.18,DISCOUNT-wcyl
6266,31751,41.79,DISCOUNT-pwov
6267,31755,24.73,DISCOUNT-TZvn
6268,31774,75.09,DISCOUNT-qRgb
6269,31775,96.15,DISCOUNT-DQkm
6270,31784,48.43,DISCOUNT-AGPa
6271,31789,78.47,DISCOUNT-Orcq
6272,31792,92.53,DISCOUNT-HVvh
6273,31793,83.48,DISCOUNT-TvhA
6274,31799,16.5,DISCOUNT-PmNL
6275,31808,99.57,DISCOUNT-PpSf
6276,31809,32.11,DISCOUNT-YTVH
6277,31811,18.6,DISCOUNT-tDTk
6278,31817,48.02,DISCOUNT-rFbn
6279,31824,66.48,DISCOUNT-Pbug
6280,31825,76.14,DISCOUNT-RcTF
6281,31830,52.46,DISCOUNT-ePKy
6282,31833,6.61,DISCOUNT-povz
6283,31843,99.89,DISCOUNT-rLxv
6284,31845,76.79,DISCOUNT-yEGJ
6285,31849,77.6,DISCOUNT-lKlI
6286,31862,8.54,DISCOUNT-agQc
6287,31863,19.25,DISCOUNT-hFAt
6288,31865,67.54,DISCOUNT-xZGW
6289,31867,41.98,DISCOUNT-UNPj
6290,31868,29.52,DISCOUNT-pJOy
6291,31874,42.36,DISCOUNT-nONh
6292,31875,5.22,DISCOUNT-igAF
6293,31876,93.57,DISCOUNT-qheX
6294,31878,36.29,DISCOUNT-ykox
6295,31881,98.04,DISCOUNT-tuAl
6296,31885,46.99,DISCOUNT-yCix
6297,31887,15.11,DISCOUNT-rqtX
6298,31890,87.09,DISCOUNT-kcEI
6299,31896,59.68,DISCOUNT-mUCF
6300,31900,92.68,DISCOUNT-Cdkl
6301,31903,27.31,DISCOUNT-fRJy
6302,31918,77.64,DISCOUNT-HZrU
6303,31943,13.91,DISCOUNT-SuJo
6304,31948,86.37,DISCOUNT-HoEl
6305,31950,71.6,DISCOUNT-LiXk
6306,31958,97.53,DISCOUNT-Lorv
6307,31969,77.29,DISCOUNT-Qhwu
6308,31970,81.1,DISCOUNT-HOBT
6309,31971,49.05,DISCOUNT-RvJE
6310,31972,25.88,DISCOUNT-nCte
6311,31977,87.15,DISCOUNT-bJUk
6312,31982,96.68,DISCOUNT-RcKH
6313,31986,98.1,DISCOUNT-pLfg
6314,31987,23.51,DISCOUNT-ebCS
6315,31988,76.75,DISCOUNT-srVN
6316,31993,89.68,DISCOUNT-qXTR
6317,31999,83.89,DISCOUNT-qwfQ
6318,32008,49.87,DISCOUNT-BDkd
6319,32013,87.79,DISCOUNT-XtpM
6320,32014,84.44,DISCOUNT-ZZel
6321,32016,15.27,DISCOUNT-rhYm
6322,32022,77.08,DISCOUNT-fBhQ
6323,32024,67.45,DISCOUNT-miXn
6324,32026,98.75,DISCOUNT-GLsr
6325,32029,80.07,DISCOUNT-FRHD
6326,32030,84.84,DISCOUNT-Ogye
6327,32031,63.86,DISCOUNT-fXiT
6328,32040,27.98,DISCOUNT-qPHx
6329,32052,99.66,DISCOUNT-jjMB
6330,32066,64.94,DISCOUNT-FIkn
6331,32071,86.26,DISCOUNT-ISQz
6332,32073,44.7,DISCOUNT-xnbw
6333,32075,69.85,DISCOUNT-jRoI
6334,32091,21.14,DISCOUNT-hMcT
6335,32095,10.5,DISCOUNT-GxbK
6336,32096,10.71,DISCOUNT-XJqu
6337,32099,74.88,DISCOUNT-AJch
6338,32105,83.98,DISCOUNT-LLMl
6339,32113,96.65,DISCOUNT-ofRY
6340,32120,98.92,DISCOUNT-lGUR
6341,32121,57.7,DISCOUNT-sUao
6342,32123,45.16,DISCOUNT-OhlP
6343,32124,9.5,DISCOUNT-DvDf
6344,32125,26.87,DISCOUNT-FCzh
6345,32135,53.96,DISCOUNT-bttJ
6346,32137,54.13,DISCOUNT-fmIl
6347,32143,80.61,DISCOUNT-gvBu
6348,32146,80.69,DISCOUNT-GFey
6349,32151,91.54,DISCOUNT-KFkM
6350,32154,38.93,DISCOUNT-YUaN
6351,32165,79.74,DISCOUNT-JmUz
6352,32174,69.92,DISCOUNT-rRNn
6353,32175,19.7,DISCOUNT-rbyo
6354,32176,23.17,DISCOUNT-JcjI
6355,32178,21.07,DISCOUNT-zqSl
6356,32183,79.23,DISCOUNT-oxOp
6357,32186,50.61,DISCOUNT-uCiq
6358,32187,55.07,DISCOUNT-QyjW
6359,32188,61.72,DISCOUNT-NAIY
6360,32206,20.58,DISCOUNT-WTgS
6361,32208,34.5,DISCOUNT-ikLb
6362,32213,90.65,DISCOUNT-DguB
6363,32214,80.74,DISCOUNT-GFLI
6364,32218,7.59,DISCOUNT-vwUX
6365,32220,16.97,DISCOUNT-fJMe
6366,32225,17.71,DISCOUNT-qizO
6367,32228,57.91,DISCOUNT-MhuM
6368,32234,57.39,DISCOUNT-kcVk
6369,32238,34.0,DISCOUNT-lrLf
6370,32240,77.02,DISCOUNT-EWPS
6371,32244,78.45,DISCOUNT-GaNo
6372,32247,34.08,DISCOUNT-fLCH
6373,32258,10.75,DISCOUNT-UwqE
6374,32259,16.25,DISCOUNT-BzzG
6375,32266,70.09,DISCOUNT-NjvK
6376,32267,24.43,DISCOUNT-onxC
6377,32271,68.09,DISCOUNT-ZwPi
6378,32279,66.64,DISCOUNT-eEug
6379,32280,77.72,DISCOUNT-CKXj
6380,32281,85.6,DISCOUNT-IpYk
6381,32293,37.59,DISCOUNT-iheH
6382,32295,16.84,DISCOUNT-McgL
6383,32310,84.61,DISCOUNT-AIWm
6384,32311,83.95,DISCOUNT-SkkM
6385,32317,30.39,DISCOUNT-tlGr
6386,32323,27.79,DISCOUNT-bkqo
6387,32331,20.67,DISCOUNT-ynER
6388,32340,52.16,DISCOUNT-RBfG
6389,32344,60.13,DISCOUNT-vvxb
6390,32345,52.62,DISCOUNT-YLIJ
6391,32347,38.56,DISCOUNT-EpCv
6392,32356,77.56,DISCOUNT-dezK
6393,32358,57.91,DISCOUNT-HxkI
6394,32373,76.55,DISCOUNT-RweC
6395,32381,85.83,DISCOUNT-OGos
6396,32387,56.72,DISCOUNT-VuDH
6397,32394,50.3,DISCOUNT-hUxk
6398,32395,96.92,DISCOUNT-CQlg
6399,32402,99.23,DISCOUNT-aCyc
6400,32403,33.79,DISCOUNT-vAtc
6401,32404,8.77,DISCOUNT-Jhyv
6402,32413,5.06,DISCOUNT-oFuZ
6403,32414,6.68,DISCOUNT-EUjP
